,feature-0014,feature-0029,feature-0031,feature-0035,feature-0057,feature-0061,feature-0082,feature-0282,feature-0304,feature-0345,feature-0350,feature-0367,feature-0411,feature-0462,feature-0482,feature-0483,feature-0485,feature-0501,feature-0573,feature-0579,feature-0598,feature-0697,feature-0703,feature-0764,feature-0853,feature-0856,feature-0938,feature-0972,feature-1024,feature-1054,feature-1088,feature-1136,feature-1137
Sample_1426_Non-LCa,9.59364635252776,794.947978911189,1272.8461432081501,3921.6220505032898,175.60827454870602,303.242752855959,2139.98805468982,184.512439305276,17426.343930496398,10.137003957198301,49.92051,79.29904113099771,421.616342639836,132.276438599231,62.300417654270895,13.1648748559469,45.1057662473435,44.39778,17.199444057053,18.2183464228073,3215.2137194297497,148.386196474162,163.148218388304,21787.9921465462,51566.01,32.2019323363262,5923.63670499261,61.14004,24.2685660621137,699.243150122401,103.706767523862,1931.9789591857398,10899.865321385601
Sample_1427_Non-LCa,9.41904986083864,3662.82923824221,1166.319710388,21787.9921465462,392.837518048399,344.643818007332,1272.8461432081501,87.75367829290221,3215.2137194297497,9.27361854987166,34.93952,66.15083665720671,828.206379102171,91.4024163082272,49.920509276015,11.481834337226,53.56975546946779,67.44211999999999,13.804520937910302,15.821440102302802,15579.7185045868,120.702075582343,303.242752855959,78654.3623934317,97451.08,19.2294124519583,2528.24715689304,42.99427,19.8792505043902,730.6080078304041,118.082862653931,8308.73480684338,4852.0476758985
Sample_1428_Non-LCa,18.2183464228073,2252.99176070568,344.643818007332,7740.06911580213,3017.03192133755,526.5307706908529,3426.57091133942,184.512439305276,12797.1981939553,10.069006581959,33.99191,132.276438599231,2381.82495074225,148.386196474162,175.60827454870602,8.973504325674721,50.778602119226896,99.34058,13.2253905883902,12.341534336805301,10181.4883221663,110.678700681952,901.8004690409151,51566.010063122005,97451.08,24.7882527943065,2528.24715689304,32.20193,15.455028053324302,762.428505477662,179.976799311603,5545.81215932176,2675.90952004589
Sample_1429_Non-LCa,11.606220621165098,526.5307706908529,204.27935851752102,2252.99176070568,209.703574502162,163.148218388304,6332.11299992453,57.679426916205394,30177.155110164702,9.70285553348761,54.56038,48.214860646833,167.06300726953398,103.706767523862,91.4024163082272,12.7599418246755,22.805361796076998,59.96678000000001,17.9487422175724,10.233797130890801,4221.13135958984,70.2325010571459,82.57323158217359,8877.773220715459,51566.01,30.5892215124532,5545.81215932176,34.93952,12.242470315291701,3215.2137194297497,56.5822168314823,1166.319710388,7236.07734143862
Sample_1430_Non-LCa,16.5266702229635,2528.24715689304,163.148218388304,1589.53973446776,618.348622385677,670.918723923204,322.93778558439203,209.703574502162,3921.6220505032898,9.08487223585995,36.976890000000004,118.082862653931,277.392560305038,204.27935851752102,20.9421590047581,8.33389662439991,24.011463430510602,184.5124,10.184007309197199,19.3873351097885,12797.1981939553,355.83225493626196,97.2755682163848,25172.3282770189,51566.01,43.689084284921506,1331.1921790084,49.04861,18.2183464228073,303.242752855959,269.35208206311796,4537.8041803052,19451.7634340127
Sample_1431_Non-LCa,8.68420261499959,548.538167069048,828.206379102171,1836.0739251549398,254.386329233115,277.392560305038,4852.0476758985,80.92728963512499,30177.155110164702,10.184007309197199,49.92051,27.411820075831297,194.08420325880002,113.066057970613,50.778602119226896,9.80679566491022,21.9432960218363,73.14088000000001,11.2468774290986,13.7373058417569,41952.0332559775,108.317860395874,110.678700681952,11776.6392333358,51566.01,18.929495518547398,5545.81215932176,24.01146,11.059758243898301,294.42909455968,77.74548898454009,1117.70116449842,3017.03192133755
Sample_1432_Non-LCa,18.7810050390187,2842.7863457124104,126.322154083472,8308.73480684338,129.344958781322,487.995813577437,1218.67335768311,66.15083665720671,2528.24715689304,10.2083415548848,48.214859999999994,54.560376516045196,189.249340357013,167.06300726953398,37.514253269444296,8.029714175854139,49.920509276015,51.682809999999996,8.55743023395818,12.651255637523901,8877.773220715459,254.386329233115,61.140044682319704,21787.9921465462,64155.52,41.6694090892834,2381.82495074225,39.79582,15.367324956266902,1272.8461432081501,105.98660692426,4852.0476758985,17426.343930496398
Sample_1433_Non-LCa,13.105116529897002,1931.9789591857398,1026.7681101921698,2528.24715689304,155.432605771302,984.1936777813651,643.661923473448,240.16460485053398,5545.81215932176,8.88389623899535,179.9768,37.514253269444296,367.711492944881,392.837518048399,10.8485794566839,11.1343320829452,95.20466004738279,148.3862,13.7373058417569,45.870562930770504,12797.1981939553,762.428505477662,269.35208206311796,25172.3282770189,64155.52,61.140044682319704,2139.98805468982,97.27557,21.329026997715303,828.206379102171,421.616342639836,3426.57091133942,17426.343930496398
Sample_1434_Non-LCa,14.0857609797436,570.7599181686061,179.976799311603,3215.2137194297497,68.8494526972984,135.366272230162,2030.9856345440198,41.0338561548156,6332.11299992453,11.6481608936464,21.9433,30.1907616163388,103.706767523862,52.6242704202596,41.6694090892834,9.41904986083864,25.0627659085629,24.78825,11.606220621165098,11.5648458262678,2675.90952004589,76.1735692393598,42.3339257305628,14023.704006208798,30177.16,18.3519611832663,2842.7863457124104,24.51965,13.105116529897002,670.918723923204,49.0486088855297,1589.53973446776,17426.343930496398
Sample_1435_Non-LCa,12.928830457927699,901.8004690409151,453.228853936807,2139.98805468982,198.98066007321603,303.242752855959,3426.57091133942,144.962771302323,25172.3282770189,10.533920673207302,45.10577,52.6242704202596,247.250629668951,120.702075582343,58.76932789082021,9.52180015022916,22.593518734393896,74.63634,11.869036410643899,12.7599418246755,9512.63251640146,91.4024163082272,110.678700681952,14023.704006208798,64155.52,27.411820075831297,5192.81196468206,33.526790000000005,11.6481608936464,618.348622385677,93.2325163220042,1931.9789591857398,4221.13135958984
Sample_1436_Non-LCa,12.442594895297301,901.8004690409151,294.42909455968,2675.90952004589,74.63634275904091,179.976799311603,1070.92459065281,46.635585807651,9512.63251640146,14.537191001684699,30.58922,38.6226783222563,99.3405769468207,70.2325010571459,33.9919149586442,10.0248877000071,29.470252994257898,42.33393,11.401234991315901,14.7760015313076,6332.11299992453,66.15083665720671,45.870562930770504,10181.4883221663,51566.01,28.4059681055095,5923.63670499261,34.93952,16.9676906040049,303.242752855959,61.140044682319704,2139.98805468982,11776.6392333358
Sample_1437_Non-LCa,9.25321670276449,2528.24715689304,3662.82923824221,3017.03192133755,548.538167069048,344.643818007332,367.711492944881,233.49665564520802,6759.71221132047,8.23712352479648,87.75368,285.644299486775,901.8004690409151,132.276438599231,85.9317731824274,10.685224140941301,59.96678008202699,82.57323000000001,27.7388829335576,15.5430998734818,15579.7185045868,221.16694420524502,380.31069337108596,11776.6392333358,97451.08,41.0338561548156,2252.99176070568,66.15084,19.0775172193713,19.7141512717048,151.847708563988,4221.13135958984,14023.704006208798
Sample_1438_Non-LCa,11.734601700518802,1836.0739251549398,699.243150122401,3215.2137194297497,2675.90952004589,506.22737675109397,5923.63670499261,254.386329233115,25172.3282770189,12.5454479076912,45.87056,135.366272230162,4221.13135958984,151.847708563988,163.148218388304,11.2468774290986,58.76932789082021,87.75368,15.367324956266902,13.1648748559469,21787.9921465462,115.498816274161,1272.8461432081501,12797.1981939553,97451.08,27.7388829335576,6759.71221132047,31.784270000000003,18.0849130469846,99.3405769468207,159.191943645763,4852.0476758985,984.1936777813651
Sample_1439_Non-LCa,10.0029442188956,670.918723923204,730.6080078304041,828.206379102171,38.073202839490705,204.27935851752102,1520.1000912033999,74.63634275904091,19451.7634340127,14.014386497380901,38.622679999999995,42.994265551862604,71.7014519753727,105.98660692426,49.0486088855297,9.02265590967047,27.0887437345057,62.300419999999995,9.671268470566881,8.721964422546389,14023.704006208798,99.3405769468207,36.4506124310931,5545.81215932176,51566.01,20.573204734325603,8308.73480684338,48.214859999999994,12.596804684609198,56.5822168314823,67.4421170742017,2139.98805468982,5192.81196468206
Sample_1440_Non-LCa,15.6330291916308,828.206379102171,118.082862653931,3017.03192133755,247.250629668951,126.322154083472,2381.82495074225,73.14087853937879,14023.704006208798,11.8224391067031,26.48583,34.456609647429296,240.16460485053398,61.140044682319704,77.74548898454009,9.16871734920763,39.795824986159204,48.214859999999994,12.0526712513815,19.0775172193713,5545.81215932176,39.19984070009,95.20466004738279,21787.9921465462,51566.01,29.1085673296716,3215.2137194297497,27.08874,19.7141512717048,1070.92459065281,52.6242704202596,1836.0739251549398,10181.4883221663
Sample_1441_LCa,12.392569556608601,1070.92459065281,526.5307706908529,3921.6220505032898,132.276438599231,189.249340357013,1836.0739251549398,89.5531062052935,19451.7634340127,13.804520937910302,27.411820000000002,31.3702316581962,269.35208206311796,80.92728963512499,62.300417654270895,8.577328339592059,35.4269757380535,49.92051,9.842942819966071,14.3816632502837,12797.1981939553,77.74548898454009,115.498816274161,11776.6392333358,78654.36,20.0477092606933,5923.63670499261,25.33964,15.2814568409398,277.392560305038,66.15083665720671,3017.03192133755,7236.07734143862
Sample_1442_Non-LCa,15.9184153927063,730.6080078304041,1026.7681101921698,3921.6220505032898,91.4024163082272,194.08420325880002,1218.67335768311,73.14087853937879,17426.343930496398,11.2468774290986,46.63559,42.3339257305628,155.432605771302,97.2755682163848,103.706767523862,9.789021247483179,34.456609647429296,50.7786,9.37136114378541,9.44369685232379,14023.704006208798,175.60827454870602,89.5531062052935,12797.1981939553,78654.36,19.5474181705606,5192.81196468206,40.41594,10.504247235206199,421.616342639836,99.3405769468207,1589.53973446776,4537.8041803052
Sample_1443_Non-LCa,11.869036410643899,943.2734728139619,132.276438599231,3017.03192133755,312.738478703014,159.191943645763,2139.98805468982,57.679426916205394,14023.704006208798,12.7051873193147,21.9433,47.4228416267665,294.42909455968,71.7014519753727,61.140044682319704,9.01527760701656,25.3396385993112,35.42698,13.5422693116226,14.156835702742601,6332.11299992453,51.6828106639928,108.317860395874,17426.343930496398,51566.01,24.7882527943065,4221.13135958984,19.38734,13.804520937910302,406.817520865886,55.55096800004001,1931.9789591857398,8877.773220715459
Sample_1444_Non-LCa,12.341534336805301,2252.99176070568,344.643818007332,828.206379102171,548.538167069048,593.611671150147,8877.773220715459,79.29904113099771,19451.7634340127,11.096939311145801,48.214859999999994,61.140044682319704,367.711492944881,269.35208206311796,25.6145519197142,11.8224391067031,57.679426916205394,118.0829,8.736427411608519,11.6481608936464,30177.155110164702,209.703574502162,151.847708563988,4537.8041803052,78654.36,35.4269757380535,6759.71221132047,18.781010000000002,15.9184153927063,762.428505477662,135.366272230162,3215.2137194297497,6332.11299992453
Sample_1445_Non-LCa,14.537191001684699,8877.773220715459,333.518499007247,2675.90952004589,828.206379102171,506.22737675109397,1218.67335768311,322.93778558439203,7236.07734143862,16.2140417724928,36.976890000000004,87.75367829290221,2139.98805468982,189.249340357013,110.678700681952,9.05390698642645,61.140044682319704,89.55311,11.8224391067031,17.9487422175724,78654.3623934317,85.9317731824274,593.611671150147,15579.7185045868,97451.08,37.514253269444296,5192.81196468206,27.411820000000002,25.3396385993112,15.1082142632304,261.77233759056196,14023.704006208798,1667.73858489636
Sample_1446_Non-LCa,12.7051873193147,548.538167069048,247.250629668951,1272.8461432081501,312.738478703014,113.066057970613,17426.343930496398,32.6267773198688,25172.3282770189,13.7373058417569,15.02085,18.488887153753396,97.2755682163848,51.6828106639928,148.386196474162,9.19603818041206,20.7560205935488,66.15084,8.8661377813009,11.059758243898301,12797.1981939553,28.4059681055095,42.994265551862604,3921.6220505032898,64155.52,14.695823486346299,8877.773220715459,15.281460000000001,12.098506335380002,1331.1921790084,31.3702316581962,1454.2120600298301,5923.63670499261
Sample_1447_Non-LCa,16.2140417724928,901.8004690409151,593.611671150147,2675.90952004589,82.57323158217359,240.16460485053398,3921.6220505032898,61.140044682319704,17426.343930496398,14.230520260759802,27.411820000000002,27.7388829335576,91.4024163082272,97.2755682163848,42.3339257305628,10.184007309197199,34.9395235885405,50.7786,10.8153396729161,16.4227614944714,14023.704006208798,70.2325010571459,51.6828106639928,6332.11299992453,64155.52,25.3396385993112,10181.4883221663,26.1871,18.929495518547398,470.136339529948,77.74548898454009,2842.7863457124104,7236.07734143862
Sample_1448_Non-LCa,18.2183464228073,1589.53973446776,901.8004690409151,2139.98805468982,221.16694420524502,506.22737675109397,3426.57091133942,103.706767523862,30177.155110164702,13.105116529897002,39.19984,59.96678008202699,670.918723923204,123.47744883288999,87.75367829290221,10.7820364382658,61.140044682319704,51.682809999999996,13.1648748559469,17.199444057053,14023.704006208798,151.847708563988,303.242752855959,10181.4883221663,78654.36,25.6145519197142,8308.73480684338,39.79582,22.376270287449998,70.2325010571459,97.2755682163848,4852.0476758985,1667.73858489636
Sample_1449_LCa,18.488887153753396,4537.8041803052,215.350500234005,1750.45738445436,97.2755682163848,794.947978911189,1166.319710388,355.83225493626196,3662.82923824221,8.741299815742659,73.14088000000001,138.53237727081,175.60827454870602,453.228853936807,9.881445720745381,7.90197983045475,144.962771302323,194.0842,8.390668545832419,22.805361796076998,25172.3282770189,240.16460485053398,41.0338561548156,15579.7185045868,78654.36,43.689084284921506,4221.13135958984,79.29904,26.485828166107503,171.344233089828,392.837518048399,7740.06911580213,9512.63251640146
Sample_1450_Non-LCa,9.789021247483179,863.3128913421291,333.518499007247,2842.7863457124104,762.428505477662,151.847708563988,5923.63670499261,49.920509276015,19451.7634340127,11.5229744768258,26.1871,56.5822168314823,132.276438599231,67.4421170742017,198.98066007321603,9.73628939715742,27.0887437345057,53.569759999999995,12.7599418246755,11.778666521756001,7740.06911580213,44.3977801796853,59.96678008202699,11776.6392333358,78654.36,23.2715986645044,5192.81196468206,22.80536,15.727565808794001,1070.92459065281,43.689084284921506,2675.90952004589,3426.57091133942
Sample_1451_Non-LCa,19.0775172193713,1117.70116449842,699.243150122401,2252.99176070568,148.386196474162,247.250629668951,2528.24715689304,91.4024163082272,30177.155110164702,13.413918680806999,34.45661,45.1057662473435,380.31069337108596,85.9317731824274,76.1735692393598,10.090970678447501,31.3702316581962,38.622679999999995,12.341534336805301,11.3233051480806,9512.63251640146,63.5475958878296,171.344233089828,11776.6392333358,64155.52,25.6145519197142,6759.71221132047,35.93784,16.5266702229635,84.2517950073013,71.7014519753727,3017.03192133755,3215.2137194297497
Sample_1452_Non-LCa,12.242470315291701,901.8004690409151,4221.13135958984,1836.0739251549398,1070.92459065281,570.7599181686061,3215.2137194297497,215.350500234005,21787.9921465462,9.482246053536821,71.70145,74.63634275904091,943.2734728139619,221.16694420524502,113.066057970613,13.476621212546,68.8494526972984,76.17357,14.857045835564803,18.2183464228073,14023.704006208798,204.27935851752102,487.995813577437,10899.865321385601,78654.36,32.2019323363262,6332.11299992453,55.55096999999999,15.1082142632304,548.538167069048,155.432605771302,2139.98805468982,3921.6220505032898
Sample_1453_LCa,20.573204734325603,2252.99176070568,120.702075582343,1750.45738445436,277.392560305038,437.027507684822,1117.70116449842,95.20466004738279,9512.63251640146,9.881445720745381,36.976890000000004,93.2325163220042,261.77233759056196,171.344233089828,24.7882527943065,8.48993616310989,23.7566219233528,80.92729,10.260593846415599,12.814077536061001,10181.4883221663,135.366272230162,77.74548898454009,19451.7634340127,51566.01,47.4228416267665,3215.2137194297497,46.63559,21.5329980068964,1026.7681101921698,159.191943645763,3426.57091133942,17426.343930496398
Sample_1454_Non-LCa,12.242470315291701,1589.53973446776,1026.7681101921698,7236.07734143862,135.366272230162,437.027507684822,570.7599181686061,95.20466004738279,3662.82923824221,11.5648458262678,35.42698,47.4228416267665,198.98066007321603,144.962771302323,45.870562930770504,11.606220621165098,38.6226783222563,71.70145,11.8224391067031,14.156835702742601,19451.7634340127,123.47744883288999,115.498816274161,25172.3282770189,78654.36,27.0887437345057,5545.81215932176,38.0732,18.639796679306396,132.276438599231,105.98660692426,4221.13135958984,8877.773220715459
Sample_1455_Non-LCa,22.805361796076998,1520.1000912033999,138.53237727081,3662.82923824221,194.08420325880002,151.847708563988,4852.0476758985,53.56975546946779,21787.9921465462,13.671945938420901,23.75662,24.7882527943065,189.249340357013,74.63634275904091,209.703574502162,9.44369685232379,29.1085673296716,50.7786,11.778666521756001,13.2253905883902,9512.63251640146,55.55096800004001,79.29904113099771,17426.343930496398,64155.52,32.6267773198688,4221.13135958984,16.85437,14.3816632502837,2252.99176070568,46.635585807651,3426.57091133942,5545.81215932176
Sample_1456_Non-LCa,13.044671959001699,3017.03192133755,1070.92459065281,2528.24715689304,167.06300726953398,570.7599181686061,2252.99176070568,110.678700681952,17426.343930496398,10.7163885634786,37.51425,89.5531062052935,593.611671150147,123.47744883288999,103.706767523862,10.7480569099158,77.74548898454009,73.14088000000001,16.0137218461147,34.456609647429296,12797.1981939553,105.98660692426,194.08420325880002,10899.865321385601,78654.36,33.5267910760004,5545.81215932176,38.622679999999995,61.140044682319704,9.98253727833132,151.847708563988,8877.773220715459,1454.2120600298301
Sample_1457_Non-LCa,11.3620645914267,4537.8041803052,233.49665564520802,3426.57091133942,209.703574502162,261.77233759056196,285.644299486775,277.392560305038,4221.13135958984,13.804520937910302,49.04861,77.74548898454009,355.83225493626196,163.148218388304,56.5822168314823,8.80878093810987,35.9378393068898,34.93952,11.6916138044259,11.2854889982319,7740.06911580213,80.92728963512499,135.366272230162,12797.1981939553,78654.36,35.4269757380535,2139.98805468982,32.62678,15.020845886326999,70.2325010571459,215.350500234005,7236.07734143862,9512.63251640146
Sample_1458_Non-LCa,11.2468774290986,643.661923473448,487.995813577437,2030.9856345440198,61.140044682319704,209.703574502162,1589.53973446776,62.300417654270895,6759.71221132047,14.3816632502837,33.99191,41.0338561548156,76.1735692393598,82.57323158217359,35.9378393068898,9.90119348564469,27.7388829335576,55.55096999999999,10.447119751667,10.685224140941301,4537.8041803052,84.2517950073013,42.994265551862604,7740.06911580213,51566.01,27.0887437345057,8308.73480684338,36.45061,12.2931385552198,269.35208206311796,66.15083665720671,1667.73858489636,10899.865321385601
Sample_1459_Non-LCa,36.4506124310931,1026.7681101921698,1166.319710388,3921.6220505032898,392.837518048399,570.7599181686061,1589.53973446776,194.08420325880002,15579.7185045868,10.2083415548848,45.10577,79.29904113099771,355.83225493626196,129.344958781322,66.15083665720671,9.142489876786641,71.7014519753727,67.44211999999999,17.564548232644,29.824640242979303,8308.73480684338,113.066057970613,215.350500234005,12797.1981939553,78654.36,29.470252994257898,14023.704006208798,48.214859999999994,36.9768918957665,95.20466004738279,148.386196474162,2842.7863457124104,4537.8041803052
Sample_1460_Non-LCa,12.928830457927699,984.1936777813651,1272.8461432081501,3662.82923824221,144.962771302323,526.5307706908529,2030.9856345440198,148.386196474162,15579.7185045868,10.0248877000071,45.10577,41.0338561548156,209.703574502162,118.082862653931,35.4269757380535,9.60822148260663,62.300417654270895,71.70145,13.804520937910302,25.6145519197142,14023.704006208798,103.706767523862,113.066057970613,12797.1981939553,64155.52,22.376270287449998,9512.63251640146,28.74785,30.1907616163388,303.242752855959,120.702075582343,2675.90952004589,4537.8041803052
Sample_1461_Non-LCa,9.881445720745381,2030.9856345440198,1520.1000912033999,8877.773220715459,179.976799311603,285.644299486775,1272.8461432081501,113.066057970613,9512.63251640146,10.6538333414114,49.92051,57.679426916205394,618.348622385677,132.276438599231,89.5531062052935,11.915735402430698,50.778602119226896,68.84945,10.3923083399688,10.137003957198301,30177.155110164702,194.08420325880002,233.49665564520802,41952.0332559775,97451.08,18.929495518547398,4537.8041803052,54.56038,18.2183464228073,82.57323158217359,108.317860395874,4221.13135958984,2675.90952004589
Sample_1462_LCa,18.488887153753396,3921.6220505032898,3426.57091133942,863.3128913421291,699.243150122401,1931.9789591857398,1667.73858489636,240.16460485053398,21787.9921465462,12.098506335380002,59.96678000000001,110.678700681952,3017.03192133755,163.148218388304,355.83225493626196,11.6916138044259,167.06300726953398,155.4326,26.1871045123307,70.2325010571459,17426.343930496398,138.53237727081,828.206379102171,3215.2137194297497,97451.08,45.1057662473435,5923.63670499261,30.190759999999997,151.847708563988,16.3149793837698,392.837518048399,8308.73480684338,1331.1921790084
Sample_1463_LCa,9.284024343178631,548.538167069048,3017.03192133755,2381.82495074225,31.784269716630803,198.98066007321603,699.243150122401,85.9317731824274,10899.865321385601,10.046680867185401,70.2325,64.7781396994912,233.49665564520802,159.191943645763,29.1085673296716,14.9392569521354,36.4506124310931,49.92051,12.098506335380002,10.2083415548848,3426.57091133942,132.276438599231,93.2325163220042,7740.06911580213,64155.52,39.19984070009,3921.6220505032898,73.14088000000001,15.821440102302802,593.611671150147,89.5531062052935,1454.2120600298301,14023.704006208798
Sample_1464_Non-LCa,26.1871045123307,570.7599181686061,670.918723923204,1520.1000912033999,110.678700681952,355.83225493626196,2842.7863457124104,71.7014519753727,21787.9921465462,11.401234991315901,36.976890000000004,39.795824986159204,126.322154083472,91.4024163082272,24.011463430510602,10.2854909646996,41.0338561548156,62.300419999999995,13.413918680806999,21.5329980068964,10899.865321385601,129.344958781322,74.63634275904091,6759.71221132047,51566.01,21.9432960218363,4852.0476758985,33.082570000000004,23.7566219233528,1026.7681101921698,97.2755682163848,1331.1921790084,12797.1981939553
Sample_1465_Non-LCa,16.3149793837698,3921.6220505032898,730.6080078304041,1520.1000912033999,138.53237727081,1026.7681101921698,123.47744883288999,240.16460485053398,7236.07734143862,9.41904986083864,155.4326,52.6242704202596,148.386196474162,506.22737675109397,22.153372168817896,8.482935765027749,59.96678008202699,159.1919,11.1343320829452,8.06927623603506,3215.2137194297497,828.206379102171,91.4024163082272,12797.1981939553,51566.01,144.962771302323,2528.24715689304,118.0829,9.37136114378541,44.3977801796853,437.027507684822,5923.63670499261,9512.63251640146
Sample_1466_LCa,11.869036410643899,1520.1000912033999,7236.07734143862,2252.99176070568,129.344958781322,406.817520865886,1272.8461432081501,163.148218388304,10899.865321385601,12.9852360359181,55.55096999999999,41.6694090892834,254.386329233115,175.60827454870602,118.082862653931,11.606220621165098,45.870562930770504,110.6787,14.9392569521354,13.044671959001699,21787.9921465462,103.706767523862,184.512439305276,10181.4883221663,97451.08,26.485828166107503,12797.1981939553,54.56038,15.367324956266902,10.233797130890801,108.317860395874,3921.6220505032898,1589.53973446776
Sample_1467_Non-LCa,11.6481608936464,1454.2120600298301,762.428505477662,6332.11299992453,215.350500234005,593.611671150147,3017.03192133755,95.20466004738279,15579.7185045868,10.233797130890801,61.14004,70.2325010571459,392.837518048399,129.344958781322,84.2517950073013,10.883411810490802,46.635585807651,82.57323000000001,16.0137218461147,23.2715986645044,5192.81196468206,135.366272230162,141.838947696022,17426.343930496398,78654.36,28.071462007249604,7740.06911580213,37.51425,27.7388829335576,155.432605771302,151.847708563988,4537.8041803052,1931.9789591857398
Sample_1468_Non-LCa,14.7760015313076,4221.13135958984,344.643818007332,3017.03192133755,1166.319710388,643.661923473448,1589.53973446776,97.2755682163848,3215.2137194297497,8.63998608409825,36.45061,175.60827454870602,163.148218388304,209.703574502162,41.0338561548156,8.51529100869735,30.980815741990003,126.3222,12.193349394888301,13.3504190681825,14023.704006208798,204.27935851752102,57.679426916205394,30177.155110164702,97451.08,38.073202839490705,2675.90952004589,29.10857,15.455028053324302,227.320096533558,115.498816274161,7740.06911580213,4537.8041803052
Sample_1469_Non-LCa,10.3923083399688,943.2734728139619,367.711492944881,3426.57091133942,113.066057970613,277.392560305038,2252.99176070568,53.56975546946779,11776.6392333358,12.814077536061001,32.20193,35.4269757380535,175.60827454870602,73.14087853937879,38.073202839490705,10.0029442188956,40.4159359410456,45.87056,15.1082142632304,20.9421590047581,6332.11299992453,80.92728963512499,67.4421170742017,19451.7634340127,51566.01,27.411820075831297,5923.63670499261,26.778240000000004,25.6145519197142,1166.319710388,84.2517950073013,2528.24715689304,8877.773220715459
Sample_1470_Non-LCa,17.564548232644,1117.70116449842,380.31069337108596,2139.98805468982,1218.67335768311,171.344233089828,8308.73480684338,50.778602119226896,21787.9921465462,10.2083415548848,29.10857,51.6828106639928,101.53100011269699,67.4421170742017,167.06300726953398,10.8485794566839,32.2019323363262,62.300419999999995,11.171947767843301,12.9852360359181,5192.81196468206,56.5822168314823,54.560376516045196,10181.4883221663,64155.52,25.8927078815518,5923.63670499261,27.08874,16.1135799258577,1520.1000912033999,49.0486088855297,2842.7863457124104,6759.71221132047
Sample_1471_LCa,10.6538333414114,1667.73858489636,730.6080078304041,6332.11299992453,70.2325010571459,254.386329233115,794.947978911189,99.3405769468207,8308.73480684338,13.1648748559469,36.976890000000004,38.6226783222563,179.976799311603,105.98660692426,63.5475958878296,9.92164065280004,38.073202839490705,52.624269999999996,11.734601700518802,11.9612491915112,15579.7185045868,118.082862653931,95.20466004738279,21787.9921465462,97451.08,22.805361796076998,5545.81215932176,31.784270000000003,16.3149793837698,333.518499007247,82.57323158217359,3921.6220505032898,5192.81196468206
Sample_1472_Non-LCa,15.6330291916308,2675.90952004589,863.3128913421291,1750.45738445436,269.35208206311796,943.2734728139619,247.250629668951,198.98066007321603,3662.82923824221,11.481834337226,76.17357,85.9317731824274,526.5307706908529,367.711492944881,30.5892215124532,8.217604413036339,50.778602119226896,105.9866,17.0805351314326,9.31536060659466,3921.6220505032898,294.42909455968,113.066057970613,8877.773220715459,41952.03,99.3405769468207,4221.13135958984,62.300419999999995,22.593518734393896,49.0486088855297,333.518499007247,6332.11299992453,19451.7634340127
Sample_1473_Non-LCa,21.1352804647554,1272.8461432081501,68.8494526972984,1391.28404036806,76.1735692393598,151.847708563988,10899.865321385601,47.4228416267665,5923.63670499261,15.1082142632304,10.53392,9.10876487708758,167.06300726953398,55.55096800004001,27.0887437345057,7.89957283519313,14.695823486346299,171.3442,7.95971797268171,12.928830457927699,8877.773220715459,20.217398932638602,38.073202839490705,10181.4883221663,97451.08,10.233797130890801,15579.7185045868,22.153370000000002,9.04619779434618,179.976799311603,20.3917261168462,3215.2137194297497,6759.71221132047
Sample_1474_Non-LCa,10.447119751667,730.6080078304041,312.738478703014,2381.82495074225,144.962771302323,221.16694420524502,4221.13135958984,59.96678008202699,19451.7634340127,12.4951865006026,49.04861,43.689084284921506,198.98066007321603,63.5475958878296,73.14087853937879,10.9533542549051,29.824640242979303,53.569759999999995,14.304750594407802,13.9429951894555,6759.71221132047,87.75367829290221,74.63634275904091,17426.343930496398,51566.01,28.071462007249604,3921.6220505032898,38.0732,17.564548232644,2528.24715689304,91.4024163082272,1520.1000912033999,12797.1981939553
Sample_1475_Non-LCa,16.0137218461147,1931.9789591857398,730.6080078304041,2139.98805468982,101.53100011269699,261.77233759056196,1520.1000912033999,77.74548898454009,19451.7634340127,12.442594895297301,47.42284,54.560376516045196,322.93778558439203,115.498816274161,97.2755682163848,10.2083415548848,41.6694090892834,57.67943,11.2096471361932,12.7599418246755,11776.6392333358,89.5531062052935,103.706767523862,10899.865321385601,97451.08,27.7388829335576,7236.07734143862,51.682809999999996,16.2140417724928,23.7566219233528,80.92728963512499,5192.81196468206,2252.99176070568
Sample_1476_Non-LCa,15.6330291916308,367.711492944881,209.703574502162,1272.8461432081501,115.498816274161,108.317860395874,2252.99176070568,49.0486088855297,25172.3282770189,13.804520937910302,30.58922,30.980815741990003,179.976799311603,61.140044682319704,39.795824986159204,8.72675318742334,18.488887153753396,45.87056,10.114749417476501,9.57871351597213,7740.06911580213,58.76932789082021,87.75367829290221,6759.71221132047,51566.01,20.0477092606933,5545.81215932176,32.20193,11.096939311145801,526.5307706908529,46.635585807651,1070.92459065281,10899.865321385601
Sample_1477_Non-LCa,24.011463430510602,548.538167069048,254.386329233115,1520.1000912033999,184.512439305276,367.711492944881,3921.6220505032898,82.57323158217359,9512.63251640146,9.134040199632391,27.08874,26.7782366052488,167.06300726953398,126.322154083472,41.6694090892834,7.77952240290223,51.6828106639928,57.67943,8.1325117457659,12.341534336805301,6332.11299992453,74.63634275904091,85.9317731824274,7740.06911580213,64155.52,17.0805351314326,4852.0476758985,25.33964,19.5474181705606,863.3128913421291,132.276438599231,1166.319710388,17426.343930496398
