,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
23,19451.7634340127,9512.63251640146,3017.03192133755,3426.57091133942,5923.63670499261,21787.9921465462,794.948,25172.3282770189,232198.513652808,7740.06911580213,1026.7681101921698,2252.99176070568,1272.8461432081501,7236.07734143862,15579.7185045868,2030.9856345440198,10899.865321385601,2842.7863457124104,437.027507684822,6759.71221132047,64155.5161261962,1117.70116449842,548.538167069048,5192.81196468206,78654.3623934317,184.512439305276,1667.73858489636,41952.03,51566.010063122005,30177.155110164702,984.1936777813651,6332.11299992453,2381.82495074225,17426.343930496398,5545.81215932176,3921.6220505032898,1520.1,1931.9789591857398,97451.0827124985,152399.215113318,11776.6392333358,4852.0476758985,12797.1981939553,344.643818007332
24,19451.7634340127,10181.4883221663,2528.24715689304,1520.1000912033999,3662.82923824221,25172.3282770189,1070.925,30177.155110164702,232198.513652808,6332.11299992453,1218.67335768311,3215.2137194297497,1026.7681101921698,9512.63251640146,11776.6392333358,3017.03192133755,14023.704006208798,1931.9789591857398,367.711492944881,4537.8041803052,51566.010063122005,1166.319710388,392.837518048399,3426.57091133942,152399.215113318,269.35208206311796,2252.99176070568,41952.03,64155.5161261962,21787.9921465462,1391.28404036806,8308.73480684338,2675.90952004589,15579.7185045868,4852.0476758985,4221.13135958984,1750.457,487.995813577437,78654.3623934317,97451.0827124985,5192.81196468206,7236.07734143862,10899.865321385601,209.703574502162
25,25172.3282770189,8308.73480684338,2139.98805468982,3017.03192133755,6759.71221132047,19451.7634340127,1520.1,17426.343930496398,232198.513652808,10899.865321385601,828.206379102171,1166.319710388,1070.92459065281,8877.773220715459,15579.7185045868,1836.0739251549398,11776.6392333358,4537.8041803052,670.918723923204,6332.11299992453,51566.010063122005,1750.45738445436,618.348622385677,5192.81196468206,97451.0827124985,437.027507684822,1667.73858489636,78654.36,41952.0332559775,30177.155110164702,1218.67335768311,2381.82495074225,3426.57091133942,21787.9921465462,7236.07734143862,5545.81215932176,1391.2839999999999,1272.8461432081501,64155.5161261962,152399.215113318,9512.63251640146,2675.90952004589,2528.24715689304,392.837518048399
26,14023.704006208798,12797.1981939553,794.947978911189,1589.53973446776,4537.8041803052,7236.07734143862,1454.2120000000002,5923.63670499261,232198.513652808,15579.7185045868,1218.67335768311,1391.28404036806,670.918723923204,9512.63251640146,7740.06911580213,2252.99176070568,11776.6392333358,4221.13135958984,984.1936777813651,4852.0476758985,30177.155110164702,1667.73858489636,901.8004690409151,1117.70116449842,25172.3282770189,437.027507684822,863.3128913421291,97451.08,64155.5161261962,19451.7634340127,1272.8461432081501,2381.82495074225,1931.9789591857398,10899.865321385601,21787.9921465462,8308.73480684338,3921.6220000000003,593.611671150147,78654.3623934317,152399.215113318,6759.71221132047,5192.81196468206,6332.11299992453,247.250629668951
27,17426.343930496398,8877.773220715459,699.243150122401,2381.82495074225,3215.2137194297497,4537.8041803052,2675.91,7236.07734143862,232198.513652808,10181.4883221663,470.136339529948,1391.28404036806,643.661923473448,6759.71221132047,5923.63670499261,1218.67335768311,21787.9921465462,9512.63251640146,1589.53973446776,5545.81215932176,64155.5161261962,2528.24715689304,730.6080078304041,2030.9856345440198,78654.3623934317,344.643818007332,762.428505477662,97451.08,41952.0332559775,25172.3282770189,1272.8461432081501,1026.7681101921698,4221.13135958984,15579.7185045868,12797.1981939553,4852.0476758985,2252.992,1454.2120600298301,51566.010063122005,152399.215113318,11776.6392333358,1750.45738445436,2139.98805468982,221.16694420524502
28,19451.7634340127,7740.06911580213,3215.2137194297497,1836.0739251549398,3017.03192133755,30177.155110164702,828.2064,21787.9921465462,232198.513652808,14023.704006208798,570.7599181686061,2675.90952004589,1454.2120600298301,8877.773220715459,15579.7185045868,1589.53973446776,9512.63251640146,2528.24715689304,699.243150122401,4852.0476758985,41952.0332559775,1166.319710388,730.6080078304041,6332.11299992453,97451.0827124985,285.644299486775,1272.8461432081501,51566.01,64155.5161261962,25172.3282770189,943.2734728139619,5923.63670499261,2252.99176070568,17426.343930496398,4221.13135958984,3921.6220505032898,762.4285,1750.45738445436,78654.3623934317,152399.215113318,10181.4883221663,5192.81196468206,8308.73480684338,333.518499007247
29,12797.1981939553,14023.704006208798,943.2734728139619,863.3128913421291,3921.6220505032898,17426.343930496398,1667.739,9512.63251640146,232198.513652808,10181.4883221663,1836.0739251549398,1272.8461432081501,506.22737675109397,6759.71221132047,11776.6392333358,2675.90952004589,25172.3282770189,2528.24715689304,380.31069337108596,4221.13135958984,41952.0332559775,1520.1000912033999,406.817520865886,2252.99176070568,78654.3623934317,155.432605771302,1070.92459065281,51566.01,64155.5161261962,19451.7634340127,901.8004690409151,2842.7863457124104,3215.2137194297497,8308.73480684338,6332.11299992453,7740.06911580213,3017.032,699.243150122401,97451.0827124985,152399.215113318,5923.63670499261,10899.865321385601,7236.07734143862,120.702075582343
30,19451.7634340127,8877.773220715459,198.98066007321603,1520.1000912033999,1836.0739251549398,2252.99176070568,2528.2470000000003,2381.82495074225,232198.513652808,15579.7185045868,1454.2120600298301,1667.73858489636,421.616342639836,11776.6392333358,10899.865321385601,1931.9789591857398,25172.3282770189,6332.11299992453,285.644299486775,3921.6220505032898,41952.0332559775,2842.7863457124104,453.228853936807,901.8004690409151,30177.155110164702,437.027507684822,526.5307706908529,78654.36,64155.5161261962,5923.63670499261,355.83225493626196,2675.90952004589,3215.2137194297497,8308.73480684338,14023.704006208798,5545.81215932176,4852.048,730.6080078304041,97451.0827124985,152399.215113318,6759.71221132047,1589.53973446776,5192.81196468206,333.518499007247
31,10181.4883221663,12797.1981939553,198.98066007321603,794.947978911189,5545.81215932176,3017.03192133755,2139.988,3662.82923824221,232198.513652808,8877.773220715459,3921.6220505032898,1589.53973446776,344.643818007332,11776.6392333358,4221.13135958984,6332.11299992453,15579.7185045868,5192.81196468206,699.243150122401,2675.90952004589,51566.010063122005,1520.1000912033999,204.27935851752102,1218.67335768311,25172.3282770189,437.027507684822,1166.319710388,64155.52,97451.0827124985,7740.06911580213,1070.92459065281,1931.9789591857398,2030.9856345440198,9512.63251640146,21787.9921465462,14023.704006208798,8308.735,453.228853936807,78654.3623934317,152399.215113318,3215.2137194297497,6759.71221132047,7236.07734143862,138.53237727081
32,25172.3282770189,4221.13135958984,1931.9789591857398,10181.4883221663,1331.1921790084,15579.7185045868,1026.768,41952.0332559775,232198.513652808,11776.6392333358,333.518499007247,984.1936777813651,1667.73858489636,3426.57091133942,14023.704006208798,506.22737675109397,19451.7634340127,6332.11299992453,643.661923473448,5192.81196468206,64155.5161261962,3017.03192133755,699.243150122401,3215.2137194297497,78654.3623934317,171.344233089828,2139.98805468982,97451.08,12797.1981939553,30177.155110164702,233.49665564520802,2030.9856345440198,5545.81215932176,17426.343930496398,1836.0739251549398,2842.7863457124104,437.0275,2381.82495074225,51566.010063122005,152399.215113318,8308.73480684338,730.6080078304041,863.3128913421291,453.228853936807
33,25172.3282770189,8877.773220715459,3215.2137194297497,2842.7863457124104,6759.71221132047,21787.9921465462,1218.673,19451.7634340127,232198.513652808,10181.4883221663,1391.28404036806,2528.24715689304,1166.319710388,8308.73480684338,12797.1981939553,2030.9856345440198,14023.704006208798,3017.03192133755,618.348622385677,7236.07734143862,51566.010063122005,1520.1000912033999,506.22737675109397,6332.11299992453,78654.3623934317,221.16694420524502,2252.99176070568,41952.03,64155.5161261962,30177.155110164702,1667.73858489636,3921.6220505032898,3426.57091133942,17426.343930496398,4852.0476758985,5545.81215932176,1331.192,1454.2120600298301,152399.215113318,97451.0827124985,15579.7185045868,4221.13135958984,10899.865321385601,570.7599181686061
34,15579.7185045868,9512.63251640146,984.1936777813651,1931.9789591857398,10899.865321385601,19451.7634340127,1166.32,17426.343930496398,232198.513652808,11776.6392333358,2139.98805468982,1667.73858489636,548.538167069048,10181.4883221663,7236.07734143862,3662.82923824221,7740.06911580213,2842.7863457124104,699.243150122401,5192.81196468206,41952.0332559775,901.8004690409151,421.616342639836,2381.82495074225,97451.0827124985,470.136339529948,1520.1000912033999,51566.01,64155.5161261962,30177.155110164702,1589.53973446776,4221.13135958984,1454.2120600298301,21787.9921465462,14023.704006208798,5923.63670499261,3215.2140000000004,943.2734728139619,78654.3623934317,152399.215113318,3921.6220505032898,8308.73480684338,6332.11299992453,247.250629668951
35,17426.343930496398,12797.1981939553,670.918723923204,2139.98805468982,3426.57091133942,5545.81215932176,2252.992,10181.4883221663,232198.513652808,14023.704006208798,1026.7681101921698,1331.1921790084,643.661923473448,8308.73480684338,8877.773220715459,1836.0739251549398,21787.9921465462,6332.11299992453,699.243150122401,6759.71221132047,41952.0332559775,2030.9856345440198,794.947978911189,1454.2120600298301,78654.3623934317,437.027507684822,828.206379102171,97451.08,51566.010063122005,25172.3282770189,901.8004690409151,1931.9789591857398,3215.2137194297497,11776.6392333358,15579.7185045868,7236.07734143862,3017.032,1272.8461432081501,64155.5161261962,152399.215113318,7740.06911580213,3921.6220505032898,4221.13135958984,254.386329233115
36,25172.3282770189,7740.06911580213,1667.73858489636,2252.99176070568,4221.13135958984,12797.1981939553,1391.2839999999999,19451.7634340127,232198.513652808,11776.6392333358,1117.70116449842,2381.82495074225,1218.67335768311,7236.07734143862,10181.4883221663,2139.98805468982,15579.7185045868,4537.8041803052,643.661923473448,5923.63670499261,51566.010063122005,3662.82923824221,984.1936777813651,3426.57091133942,78654.3623934317,470.136339529948,1750.45738445436,97451.08,41952.0332559775,30177.155110164702,863.3128913421291,3017.03192133755,3215.2137194297497,21787.9921465462,14023.704006208798,5192.81196468206,2030.986,2675.90952004589,64155.5161261962,152399.215113318,10899.865321385601,3921.6220505032898,5545.81215932176,215.350500234005
37,15579.7185045868,11776.6392333358,3017.03192133755,1070.92459065281,4852.0476758985,30177.155110164702,643.6619,25172.3282770189,232198.513652808,5923.63670499261,1331.1921790084,2030.9856345440198,1117.70116449842,7740.06911580213,8308.73480684338,2528.24715689304,6332.11299992453,1166.319710388,453.228853936807,3921.6220505032898,51566.010063122005,943.2734728139619,506.22737675109397,3426.57091133942,64155.5161261962,254.386329233115,1589.53973446776,41952.03,78654.3623934317,21787.9921465462,984.1936777813651,5192.81196468206,1520.1000912033999,10899.865321385601,2675.90952004589,3662.82923824221,1391.2839999999999,1026.7681101921698,97451.0827124985,152399.215113318,6759.71221132047,12797.1981939553,14023.704006208798,167.06300726953398
38,21787.9921465462,11776.6392333358,322.93778558439203,2675.90952004589,2252.99176070568,7740.06911580213,3017.032,5923.63670499261,152399.215113318,6759.71221132047,437.027507684822,901.8004690409151,380.31069337108596,10181.4883221663,12797.1981939553,1117.70116449842,64155.5161261962,9512.63251640146,593.611671150147,2842.7863457124104,30177.155110164702,5545.81215932176,1454.2120600298301,618.348622385677,41952.0332559775,198.98066007321603,526.5307706908529,97451.08,15579.7185045868,25172.3282770189,344.643818007332,1391.28404036806,3921.6220505032898,17426.343930496398,4537.8041803052,3426.57091133942,2528.2470000000003,1166.319710388,78654.3623934317,232198.513652808,14023.704006208798,1070.92459065281,1589.53973446776,277.392560305038
39,19451.7634340127,9512.63251640146,2675.90952004589,984.1936777813651,3921.6220505032898,21787.9921465462,1218.673,17426.343930496398,232198.513652808,11776.6392333358,2030.9856345440198,1836.0739251549398,1117.70116449842,8877.773220715459,14023.704006208798,3215.2137194297497,10899.865321385601,2381.82495074225,548.538167069048,3662.82923824221,41952.0332559775,1589.53973446776,618.348622385677,4537.8041803052,64155.5161261962,406.817520865886,2842.7863457124104,51566.01,78654.3623934317,30177.155110164702,794.947978911189,5192.81196468206,2139.98805468982,15579.7185045868,6759.71221132047,7236.07734143862,2252.992,1026.7681101921698,97451.0827124985,152399.215113318,5545.81215932176,7740.06911580213,10181.4883221663,221.16694420524502
